id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4678866,Charming Eastlake Townhouse,3973228,Sarah And Luke,Cascade,Eastlake,47.64050458,-122.3282016,Entire home/apt,135.00,1,2,2015-07-05,0.16,1,365,2,
708774,Clean+Comfy Eastlake/Lk Union 1BR,316200,William,Cascade,Eastlake,47.63897301,-122.3248878,Entire home/apt,95.00,3,47,2015-11-27,1.26,4,330,47,
3158210,Spacious Light-Filled Eastlake Apt,4400148,David,Cascade,Eastlake,47.63828959,-122.3278954,Entire home/apt,140.00,2,20,2015-09-22,1.05,1,364,20,
1494828,Modern+Clean 2BR Eastlake/Lk Union,316200,William,Cascade,Eastlake,47.63963508,-122.3244524,Entire home/apt,125.00,3,81,2015-12-07,2.83,4,331,81,
7291403,"Charming, Bright Condo, UW to City",748695,Peter,Cascade,Portage Bay,47.65195627,-122.3213982,Entire home/apt,150.00,2,2,2015-07-27,0.36,1,247,2,
7075357,Eastlake Union Summer Getaway,7963866,Rob,Cascade,Eastlake,47.64011694,-122.326567,Entire home/apt,129.00,1,2,2015-08-09,0.38,1,125,2,
8000037,Perfect location in seattle (3),21059456,Howard,Cascade,Eastlake,47.64198079,-122.32299,Shared room,50.00,1,0,,,3,109,0,
1652097,Lake Union Tranquil Retreat,7096991,Pamela,Cascade,Eastlake,47.64793265,-122.3233427,Entire home/apt,85.00,1,22,2015-12-08,1.18,1,359,22,
4660460,Cozy Eastlake Studio Apartment,1146836,Mona,Cascade,Eastlake,47.64156091,-122.3270726,Entire home/apt,82.00,3,41,2015-12-14,3.81,1,314,41,
1944596,Convenient & Cozy Eastlake Location,10058153,Paula,Cascade,Eastlake,47.6360227,-122.3244654,Private room,103.00,1,29,2015-12-02,1.19,1,255,29,
5593504,Eastlake Townhome (Private Room),21788061,Justin,Cascade,Eastlake,47.63857442,-122.3248037,Private room,59.00,1,16,2015-12-22,1.66,2,89,16,
7999692,Perfect location in seattle,21059456,Howard,Cascade,Eastlake,47.64179026,-122.3249532,Entire home/apt,150.00,2,1,2015-09-13,0.26,3,109,1,
619366,"Lake Union view ""Garden Apartment""",2070664,Gillian,Cascade,Eastlake,47.64454557,-122.3255229,Entire home/apt,115.00,2,146,2015-12-10,3.52,2,102,146,
7999972,Perfect location in seattle (2),21059456,Howard,Cascade,Eastlake,47.64069202,-122.3235032,Private room,100.00,1,0,,,3,109,0,
3379116,The Seattle Carriage House,14138534,Jill,Cascade,Portage Bay,47.64715015,-122.322739,Entire home/apt,300.00,2,43,2015-10-25,2.7,1,297,43,
10272763,Eastlake Townhome (Private BR+BA),21788061,Justin,Cascade,,47.63844166,-122.3251257,Private room,68.00,1,0,,,2,365,0,
10077121,Quiet/cute between Downtown and UW,20868197,Paige,Cascade,,47.64081227,-122.3260625,Private room,52.00,1,0,,,1,357,0,
7536219,Cozy Studio Near Everything,39486339,Jessica,Cascade,Eastlake,47.64211473,-122.3272227,Entire home/apt,91.00,1,8,2015-12-06,1.53,1,84,8,
4688603,Stay with a view close to downtown,23361637,Vandana,Cascade,Eastlake,47.64125058,-122.3240878,Private room,59.00,1,2,2015-02-03,0.17,1,0,2,
7936877,Studio in Eastlake/New apt building,737618,Gaurav,Cascade,Eastlake,47.64648795,-122.3258909,Entire home/apt,129.00,3,0,,,1,113,0,
3627658,Beautiful 1 bdrm~ Eastlake-prime!,1403646,Jamie,Cascade,Eastlake,47.64538718,-122.3237816,Entire home/apt,125.00,1,9,2015-09-07,0.51,1,331,9,
6363779,Perfect Location on Lake Union,13370163,Zach,Cascade,Eastlake,47.63754496,-122.3273922,Private room,195.00,2,2,2015-06-23,0.29,1,211,2,
2693137,Great View in Eastlake,13782718,Mark,Cascade,Eastlake,47.63611986,-122.3243359,Private room,58.00,1,89,2015-11-29,4.71,1,365,89,
7697340,4-Story Modern Home w/ a Lake View!,9060841,Ruby,Cascade,,47.64032438,-122.3231676,Entire home/apt,600.00,2,2,2015-09-29,0.43,1,205,2,
5707514,Heart of Seattle... 1br appartment,3501660,Soren,Cascade,Eastlake,47.64862792,-122.3242205,Entire home/apt,89.00,2,0,,,1,365,0,
7844444,Sunny Vintage Studio with Lake View,41336393,Tara,Cascade,Eastlake,47.63874945,-122.3270475,Entire home/apt,100.00,1,6,2015-09-01,1.3,1,118,6,
7481498,The Franklin Place in Eastlake,27128259,Heidi,Cascade,Eastlake,47.63672995,-122.3237994,Entire home/apt,125.00,2,11,2015-11-07,2.01,1,89,11,
535300,Private Eastlake - Steps to Lake.,2347819,Dee & Adam,Cascade,Eastlake,47.64097356,-122.3285731,Private room,82.00,2,115,2015-11-16,2.68,1,361,115,
68508,"Olympics, LakeUnion, Downtown....",340192,Angela,Cascade,Capitol Hill,47.6366744,-122.323155,Entire home/apt,225.00,7,0,,,2,308,0,
8294379,Spacious & bright room in Eastlake,21022292,Melinda,Cascade,Eastlake,47.63618111,-122.3266379,Private room,55.00,1,4,2015-12-14,2.07,1,76,4,
9137487,Center Of The Seattle-Verse !,19469036,Joe,Cascade,Eastlake,47.63550919,-122.3254119,Private room,90.00,1,0,,,1,42,0,
4481979,NEW 1 BD listing CENTRAL/MODERN,23255076,Ana,Cascade,Eastlake,47.64425525,-122.3261722,Entire home/apt,134.00,1,6,2015-12-13,0.44,1,321,6,
5353512,1920's Eastlake Home Close to Water,11027707,Anna,Cascade,Eastlake,47.64166537,-122.3246454,Private room,42.00,1,4,2015-12-18,3.08,1,335,4,
244499,Incredible View Lake Union Condo!,1282652,Amanda,Cascade,Eastlake,47.64687986,-122.3241736,Entire home/apt,125.00,2,34,2015-08-11,0.83,1,339,34,
3316219,Economical & Spacious 2BD w Parking,225845,Gavin,Cascade,Eastlake,47.63845449,-122.3233818,Entire home/apt,115.00,1,106,2015-12-20,5.99,2,160,106,
6613601,1BR 1BA Aptmnt in Amazing Location!,34609763,Jonathan,Cascade,South Lake Union,47.61907156,-122.3477988,Entire home/apt,125.00,1,9,2015-11-28,1.32,1,144,9,
7833113,Prime Location to Explore Seattle!,5203265,Kelli,Cascade,,47.62386147,-122.3422631,Private room,55.00,2,16,2015-12-22,3.64,1,119,16,
7439802,South Lake Union Penthouse,4335914,Chasten,Cascade,South Lake Union,47.6208625,-122.3389661,Entire home/apt,550.00,3,7,2015-12-26,1.86,2,240,7,
10135378,Cute 1 br in the heart of eastlake!,52012565,Jeannine,Cascade,,47.63449323,-122.3258473,Entire home/apt,90.00,2,0,,,1,13,0,
9330174,Nice apartment in center of city,6601753,Isabel,Cascade,South Lake Union,47.61920554,-122.3320296,Entire home/apt,100.00,2,3,2015-12-15,1.8,1,14,3,
9597415,Modern Loft | Great Location!,10809449,Josh,Cascade,South Lake Union,47.62398874,-122.3321662,Entire home/apt,95.00,1,0,,,1,16,0,
8831088,Super-hip luxury SLU apartment,33698546,Stone,Cascade,South Lake Union,47.62330202,-122.3319691,Entire home/apt,110.00,4,0,,,1,59,0,
7401671,Centrally Located Eastlake Studio,24976504,Rebecca,Cascade,Eastlake,47.63443454,-122.3241573,Entire home/apt,80.00,2,15,2015-10-13,2.66,1,365,15,
5330475,Lake Union Master Room (w/bath),13508145,Anna,Cascade,Westlake,47.62667517,-122.3429056,Private room,100.00,30,2,2015-10-19,0.61,1,338,2,
8067001,Modern luxury apartment,7448641,Merve,Cascade,South Lake Union,47.61970698,-122.3369972,Entire home/apt,90.00,7,1,2015-10-30,0.45,1,105,1,
8829089,In the heart of it all,25855544,J,Cascade,,47.61991685,-122.3461084,Shared room,100.00,1,0,,,1,365,0,
8814555,Great Condo 3 blocks to SpaceNeedle,30911566,Ryan,Cascade,South Lake Union,47.62036233,-122.3446291,Entire home/apt,88.00,1,0,,,1,61,0,
6852288,1 BDRM Central Capitol Hill Getaway,35905805,Helena,Cascade,,47.6286668,-122.3285456,Private room,59.00,2,14,2015-12-02,2.37,1,89,14,
6913706,Westlake Ave Downtown Condos 1BD,8534462,Daniela,Cascade,South Lake Union,47.62013508,-122.3370193,Entire home/apt,183.00,2,20,2015-11-13,3.11,3,178,20,
2387265,Central near Amazon. Walkscore-97!,12195007,Alex,Cascade,South Lake Union,47.61998352,-122.3338898,Entire home/apt,135.00,1,0,,,1,89,0,
48319,Modern Loft with Space Needle View,220013,Erik,Cascade,,47.61974793,-122.339131,Entire home/apt,220.00,3,21,2012-08-06,0.38,1,122,21,
9885225,Westlake Ave Downtown Condos 1BD 4,8534462,Daniela,Cascade,South Lake Union,47.61994409,-122.3385515,Entire home/apt,183.00,2,0,,,3,126,0,
8083242,Turn of the Century Apartment,42693473,Bryan,Cascade,South Lake Union,47.62366227,-122.3332926,Private room,115.00,2,3,2015-09-29,0.8,1,365,3,
8704964,The All Night Diner Mobile Studio,45697001,Nicholas,Cascade,,47.62547232,-122.3374789,Shared room,100.00,1,0,,,1,365,0,
6990477,Westlake Ave Downtown Condos 1BD 2,8534462,Daniela,Cascade,South Lake Union,47.61971806,-122.3372047,Entire home/apt,183.00,2,26,2015-11-08,4.24,3,115,26,
117862,Great views of the Space Needle!,595263,Matt,Cascade,South Lake Union,47.62151025,-122.3287867,Entire home/apt,115.00,2,19,2015-06-14,0.34,1,305,19,
7777219,94 walk-score elegant SLU Apt. room,40912620,Vivian,Cascade,South Lake Union,47.62175656,-122.3296963,Private room,75.00,1,4,2015-10-02,0.83,2,174,4,
7203765,Upscale studio in South Lake Union,37718121,Iulia,Cascade,South Lake Union,47.6208902,-122.3303591,Entire home/apt,110.00,3,1,2015-08-09,0.2,1,148,1,
7840228,Westlake Ave Downtown Condos 1BD 3,8534462,Daniela,Cascade,South Lake Union,47.62027939,-122.3392147,Entire home/apt,183.00,2,6,2015-09-21,1.27,3,121,6,
7438635,South Lake Union Penthouse Room,4335914,Chasten,Cascade,South Lake Union,47.62096789,-122.3377744,Private room,220.00,1,12,2015-12-31,2.4,2,302,12,
9389755,Modern Open 1-Bedroom,37376726,Garrett,Cascade,South Lake Union,47.6193018,-122.3443613,Entire home/apt,119.00,1,3,2015-12-06,2.37,1,63,3,
9151865,94 walking score BDRM in SLU,40912620,Vivian,Cascade,,47.62147035,-122.3310743,Private room,75.00,1,1,2015-12-12,1,2,66,1,
7204672,"Magnolia charm, close to downtown",37723023,Deb,Magnolia,Magnolia,47.65947038,-122.4018734,Entire home/apt,200.00,1,2,2015-08-23,0.43,1,152,2,
5579427,Steps from magical Discovery Park-3,3497328,Nikki,Magnolia,Magnolia,47.65421134,-122.4083888,Entire home/apt,229.00,2,4,2015-08-20,0.74,4,89,4,
6734621,"Super location, 3.5ba, Free Parking",33515006,Andrew,Magnolia,Magnolia,47.65103145,-122.3850038,Entire home/apt,333.00,1,29,2016-01-02,4.24,1,352,29,
2263643,Charming English room by Park,10043337,Tessa,Magnolia,Magnolia,47.65912133,-122.4022654,Private room,41.00,2,57,2015-12-17,3.01,2,320,57,
4608208,A quiet oasis in Seattle,23878721,Sallie,Magnolia,Magnolia,47.66403531,-122.4037501,Private room,70.00,1,39,2016-01-02,3.03,1,364,39,
9999955,Private Bed & Bath Near Downtown,29652358,Johnny,Magnolia,Magnolia,47.65157061,-122.3837191,Private room,55.00,1,0,,,1,350,0,
3528627,Room With Balcony,17764753,Lyn,Magnolia,Magnolia,47.65982998,-122.4027384,Private room,70.00,1,20,2015-10-31,1.11,1,365,20,
8048333,The Suburbs Near Downtown Seattle,4726215,Al,Magnolia,Magnolia,47.65398031,-122.3955475,Entire home/apt,97.00,2,0,,,1,337,0,
8050642,Fabulous Seattle Modern,658155,Joe,Magnolia,Magnolia,47.65061812,-122.4031198,Entire home/apt,350.00,3,3,2015-12-15,0.75,1,324,3,
7329805,Light-filled 2BR/1BA Home Magnolia,38387642,Jennifer,Magnolia,Magnolia,47.64899205,-122.397112,Entire home/apt,200.00,2,7,2015-12-21,1.54,1,279,7,
6848455,Bright + Modern Townhouse w/ 3 Bdrm,12648641,Jamie,Magnolia,Magnolia,47.64950046,-122.3839635,Entire home/apt,225.00,2,9,2015-12-01,1.33,1,363,9,
9695233,Cityscape and water view included!,1886540,Daniela,Magnolia,Magnolia,47.65058889,-122.3910163,Entire home/apt,115.00,1,0,,,1,365,0,
5164581,Bright Quiet Room Close to Downtown,11266036,Luyao,Magnolia,Magnolia,47.64987479,-122.3835612,Private room,40.00,1,58,2016-01-03,5.26,4,43,58,
2208757,"Seattle Resting Nest ,3BR Near DT",11266036,Luyao,Magnolia,Magnolia,47.64950029,-122.3827632,Entire home/apt,150.00,1,0,,,4,10,0,
226536,Sunny Cottage near Discovery Park,209571,Cheryl,Magnolia,Magnolia,47.66119734,-122.4014455,Private room,46.00,1,25,2015-10-29,0.5,1,277,25,
176678,"New townhouse, NW of downtown",844971,Laura,Magnolia,Magnolia,47.65221579,-122.385481,Private room,64.00,2,57,2015-10-10,1.25,1,365,57,
7050534,Quiet Spacious Apartment with View!,36944932,Joel,Magnolia,Magnolia,47.6524383,-122.3896985,Entire home/apt,125.00,2,3,2015-08-09,0.49,1,156,3,
8248970,Magnolia/Discovery Park House,22680126,Sally,Magnolia,Magnolia,47.65795018,-122.3981546,Entire home/apt,250.00,3,2,2015-11-27,0.64,1,365,2,
4824699,Peaceful Woodsy Cottage,4299635,Robin,Magnolia,,47.65440287,-122.3935909,Entire home/apt,147.00,2,0,,,1,365,0,
3876097,Shared space adjacent to Park,10043337,Tessa,Magnolia,,47.65842626,-122.4022982,Shared room,30.00,2,16,2015-11-23,0.95,2,357,16,
1260259,Zen Garden Oasis!,3009864,Jess,Magnolia,Magnolia,47.66056383,-122.401864,Entire home/apt,150.00,1,64,2015-12-01,2.08,1,365,64,
8443952,Cozy Bedroom w/ Private Bath & Deck,3621132,Sue,Magnolia,Magnolia,47.64962414,-122.3855305,Private room,78.00,2,0,,,1,89,0,
10068879,North Village Park B&B,40415712,Jim,Magnolia,Magnolia,47.65249557,-122.3963541,Entire home/apt,120.00,1,0,,,1,365,0,
8173487,"1,600+ sq ft Penthouse View Condo",43137237,LeRoy,Magnolia,Magnolia,47.65378345,-122.3881302,Entire home/apt,280.00,2,2,2015-12-01,0.5,1,365,2,
685600,Steps from magical Discovery Park-1,3497328,Nikki,Magnolia,Magnolia,47.65513059,-122.4078177,Private room,75.00,2,8,2015-05-04,0.47,4,365,8,
8483477,Beautiful updated top floor unit.,5894733,Anna,Magnolia,,47.65412764,-122.3896939,Entire home/apt,178.00,1,1,2015-09-27,0.3,1,365,1,
10136155,5 bedrooms 1909 Magnolia Splendor,5630551,Chloe,Magnolia,,47.64868391,-122.3837888,Entire home/apt,480.00,1,0,,,1,45,0,
6959336,Steps from magical Discovery Park-2,3497328,Nikki,Magnolia,Magnolia,47.65438187,-122.4096283,Entire home/apt,129.00,2,3,2015-07-20,0.49,4,89,3,
5195064,"Big Room, Queen Bed, Near Downtown",11266036,Luyao,Magnolia,Magnolia,47.6508108,-122.3846944,Private room,50.00,1,64,2015-12-26,5.98,4,63,64,
9961538,Spacious Bedroom with Private Bath,11266036,Luyao,Magnolia,Magnolia,47.64944286,-122.3833124,Private room,50.00,1,0,,,4,51,0,
8301680,Lovely Cape Cod by Discovery Park!,43770930,Mike,Magnolia,Magnolia,47.65362955,-122.4076045,Entire home/apt,175.00,1,1,2015-11-29,0.81,1,82,1,
492287,Seattle Discovery Birdhouse,2433229,Robert,Magnolia,Magnolia,47.65312176,-122.4098169,Private room,88.00,1,71,2015-11-29,1.62,1,365,71,
8029177,Magnolia ADU,42393640,Jonelle,Magnolia,Magnolia,47.63543619,-122.4024723,Entire home/apt,100.00,2,4,2015-10-25,0.94,1,351,4,
7343707,Waterfront View home in Seattle,38471924,Brodie,Magnolia,Magnolia,47.64609021,-122.4158477,Entire home/apt,225.00,2,14,2015-12-27,2.8,1,347,14,
8882345,Charming brick home in Magnolia,46478451,Danielle,Magnolia,Magnolia,47.64145682,-122.403883,Entire home/apt,200.00,2,0,,,1,287,0,
7676574,Magnolia View Retreat,5011779,Karin,Magnolia,Magnolia,47.64012727,-122.4027391,Entire home/apt,250.00,3,4,2015-11-28,1.05,1,365,4,
3354761,"SPECIAL on Water, Downtown Seattle",16929371,Jan,Magnolia,Magnolia,47.64789129,-122.4087649,Entire home/apt,95.00,4,9,2015-04-15,0.51,2,179,9,
3561237,*New Luxury Home 10 min to Downtown,16929371,Jan,Magnolia,Magnolia,47.64709029,-122.4085553,Entire home/apt,172.00,1,19,2015-10-18,1.07,2,365,19,
1831338,home 1 block in from Magnolia Blvd.,9577961,Reena,Magnolia,Magnolia,47.65020403,-122.4138818,Private room,99.00,1,17,2015-08-09,0.89,2,365,17,
1840671,Large Bedroom  Downstairs,9577961,Reena,Magnolia,Magnolia,47.6489241,-122.4127147,Private room,99.00,1,11,2015-09-07,0.61,2,365,11,
5559643,Seattle Cottage,28822480,Ella,Magnolia,Magnolia,47.64724228,-122.4045048,Entire home/apt,175.00,1,13,2015-08-11,1.38,1,365,13,
8327083,Fabulous Seattle Modern,658155,Joe,Magnolia,Magnolia,47.65168581,-122.4045734,Entire home/apt,350.00,3,1,2015-12-09,1,1,331,1,
8087037,Steps from Magical Discovery Park-4,3497328,Nikki,Magnolia,Magnolia,47.65266873,-122.4092961,Private room,69.00,1,0,,,4,365,0,
1696015,SEATTLE BEACH HOUSE on Elliott Bay,8956137,William,Magnolia,Magnolia,47.63149514,-122.3954371,Entire home/apt,375.00,3,15,2015-11-02,0.67,4,290,15,
6855839,Downtown Hi-Rise. 98 Walkscore (A1),29051256,Katya,Downtown,Belltown,47.61570241,-122.332627,Entire home/apt,144.00,2,28,2016-01-03,4.18,4,93,28,
3345341,100% Walk Score 1-BR Downtown,3906464,Amy,Downtown,Belltown,47.61537863,-122.3352588,Entire home/apt,999.00,1,54,2015-06-28,2.89,1,0,54,
4410493,Heart of Downtown Seattle! SH2,4962900,Jordan,Downtown,,47.6157283,-122.3422533,Entire home/apt,138.00,2,10,2015-12-24,0.81,1,358,10,
19619,1 Bedroom Cosmopolitan Water View,74305,Darik,Downtown,Belltown,47.61361553,-122.3470578,Entire home/apt,145.00,2,17,2015-05-02,0.26,6,137,17,
7597244,BELLTOWN/DOWNTOWN Spacious&Luminous,39839653,Lisa Marie,Downtown,Belltown,47.6129733,-122.3444255,Entire home/apt,125.00,1,4,2015-12-16,2.93,1,322,4,
5736082,Living room in 1 BHK for females,29745749,Preeti,Downtown,Belltown,47.61109043,-122.3481571,Shared room,45.00,1,6,2015-08-31,0.78,1,308,6,
3697351,5 Blocks from Pike Place Market,18835179,Jakub,Downtown,Belltown,47.61381379,-122.3425287,Shared room,35.00,1,108,2015-12-06,6.16,1,330,108,
6958436,Historic Downtown Artist Loft,11653525,Natasha,Downtown,Belltown,47.61491677,-122.3449797,Entire home/apt,225.00,3,2,2015-10-24,0.39,1,89,2,
9652574,Sunny apartment room in downtown,10260570,Adrian,Downtown,Belltown,47.61644587,-122.3522178,Private room,50.00,2,1,2015-11-29,0.81,1,46,1,
7109376,Belltown Court Bay Studio,430709,Sea To Sky Rentals,Downtown,,47.61442745,-122.3490971,Entire home/apt,120.00,2,0,,,31,350,0,
3534364,Studio with a Bay View,3010798,Calvin,Downtown,Belltown,47.61297812,-122.350977,Entire home/apt,100.00,7,10,2015-09-15,0.56,1,30,10,
6671901,Fantastic Downtown Location !!! 101,22134250,Amy,Downtown,Belltown,47.61338553,-122.3400657,Entire home/apt,120.00,2,28,2015-11-25,4.02,3,347,28,
6370313,Luxury Furnished 1BR Seattle Apt,30283594,Kara,Downtown,Belltown,47.61429418,-122.3363903,Entire home/apt,249.00,5,4,2015-10-12,0.9,2,89,4,
9863484,Belltown *All The Things,6590511,Joy,Downtown,Belltown,47.61638694,-122.3538221,Entire home/apt,95.00,2,2,2015-12-20,2,2,61,2,
7249631,Modern Downtown 1BD. 100 WS (R1),29051256,Katya,Downtown,South Lake Union,47.61805329,-122.3375544,Entire home/apt,150.00,2,19,2015-12-30,3.45,4,173,19,
9183838,Belltown / Downtown Apartment,46005243,Sam,Downtown,Belltown,47.6142054,-122.3439889,Entire home/apt,130.00,1,1,2015-12-06,1,2,57,1,
6222245,Metropolitan Seattleite-Studio,430709,Sea To Sky Rentals,Downtown,,47.61522895,-122.3371196,Entire home/apt,130.00,3,2,2015-11-29,0.41,31,328,2,
10292753,Belltown 1brm 98 Walk Score Parking,4874276,Sarah,Downtown,Belltown,47.61483648,-122.3468338,Entire home/apt,105.00,3,0,,,5,152,0,
7760836,99% walkscore Water View + FREE CAR,15454102,Jenell,Downtown,Belltown,47.6146353,-122.3454,Entire home/apt,105.00,1,6,2015-12-15,1.5,5,82,6,
7324993,Luxury Belltown Skyrise,6568374,Bryan,Downtown,Belltown,47.61632074,-122.349325,Entire home/apt,175.00,2,12,2015-12-13,3.79,1,178,12,
5760902,Downtown Ap Westlake Seattle Center,10903708,Ashley & Ryan,Downtown,Belltown,47.61574887,-122.3436528,Entire home/apt,100.00,2,54,2015-12-30,6.59,3,225,54,
7035498,Hip Flat - Great dining steps away!,18947211,John,Downtown,Belltown,47.61494348,-122.3406782,Entire home/apt,129.00,2,31,2016-01-03,5.71,2,199,31,
8956631,Perfect & clean downtown studio,35961304,Marianne,Downtown,Belltown,47.61451451,-122.3403292,Entire home/apt,90.00,1,13,2015-12-16,5.42,3,92,13,
6766708,100 Walk Score - Lux 2Bed,8534462,Daniela,Downtown,Belltown,47.61534361,-122.3327413,Entire home/apt,350.00,20,3,2015-08-07,0.45,3,365,3,
6992696,Lower Queen Anne/Belltown Apartment,16643290,Matt,Downtown,Lower Queen Anne,47.61847932,-122.3554914,Entire home/apt,199.00,1,5,2015-08-15,0.84,1,167,5,
4264043,Fantastic downtown location! #211,22134250,Amy,Downtown,Belltown,47.61411914,-122.3412966,Entire home/apt,75.00,2,76,2015-12-14,5.08,3,290,76,
6186081,Pike Market Belltown 1brm Parking,4874276,Sarah,Downtown,Belltown,47.61397108,-122.3482181,Entire home/apt,110.00,3,25,2016-01-03,3.75,5,21,25,
1472532,Downtown-5 mins walk to Pike Place!,453540,Sid,Downtown,Belltown,47.61242487,-122.3437826,Entire home/apt,80.00,1,181,2015-12-27,6.22,5,327,181,
5900224,Walk to the best spots in Seattle,29824474,Rachael,Downtown,Belltown,47.61430704,-122.3472579,Entire home/apt,150.00,2,12,2015-11-29,1.46,1,66,12,
9374358,Beautiful Studio - Free Parking!!,48638331,Sharayah,Downtown,Belltown,47.61369631,-122.342055,Entire home/apt,95.00,2,6,2015-12-23,3.6,1,333,6,
5874421,Great Location. 98 Walkscore 2,8534462,Daniela,Downtown,Belltown,47.61290508,-122.3465707,Entire home/apt,139.00,2,39,2015-12-11,4.38,3,121,39,
8829474,Belltown Condos 1BD 4,8534462,Daniela,Downtown,Belltown,47.6172907,-122.3496,Entire home/apt,139.00,2,2,2015-10-25,0.76,3,257,2,
